0, Tailgated a football game
0, Attended a Mens/Womens basketball game
0, Tried out for an Intermural team
0, Took a picture with Rowdy
0, Watched a baseball/softball game
0, Attended a UTSA football game at the Alamodome
0, Participated in a UTSA 5K or fun run
0, Taken a group fitness class at the Rec
0, Gone swimming at the UTSA pool or lazy river
0, Tried the rock climbing wall at the Rec
